work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,employment_type_encoded,company_location_encoded,salary_scaled,work_year_scaled,salary_minmax,work_year_minmax,salary_normalized,work_year_normalized,salary_robust_scaled,salary_transformed
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,2.0,74,-0.04035022350349162,-0.31794570397701966,0.004475745409069966,0.75,0.9999090673157447,0.013485440287865011,0.09129534042627901,0.19996982919139158
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,2.0,74,-0.11383738966587809,-0.31794570397701966,0.003652998091226222,0.75,0.999869064792533,0.016181880944602354,-0.2013179301707691,-0.14742855846202255
2023,MI,FT,Data Scientist,135000,USD,135000,GB,100,GB,M,2.0,27,-0.08444252320092349,-0.31794570397701966,0.00398209701836372,0.75,0.999887741018431,0.014983502963557674,-0.08427262193194986,-0.0003509197199633228
2023,MI,FT,Data Scientist,100000,USD,100000,GB,100,GB,M,2.0,27,-0.18732455582826454,-0.31794570397701966,0.0028302507733824786,0.75,0.9997954363365634,0.020225861677088678,-0.4939312007678172,-0.5774892647406331
2023,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,2.0,74,-0.18732455582826454,-0.31794570397701966,0.0028302507733824786,0.75,0.9997954363365634,0.020225861677088678,-0.4939312007678172,-0.5774892647406331
2023,MI,FT,Data Analyst,59000,USD,59000,US,100,US,M,2.0,74,-0.30784350833457835,-0.31794570397701966,0.001480945172118739,0.75,0.9994126797019535,0.034267997475204266,-0.9738169645469761,-1.6161268992946778
2023,MI,FT,Data Science Consultant,57000,GBP,70132,GB,0,GB,M,2.0,27,-0.31372248162756927,-0.31794570397701966,0.0014151253866912395,0.75,0.9993707807389823,0.03546889630587651,-0.99722602619474,-1.6850920404416148
2023,MI,FT,Data Science Consultant,42000,GBP,51676,GB,0,GB,M,2.0,27,-0.3578147813250011,-0.31794570397701966,0.000921476995984993,0.75,0.99884200066497,0.048110889698696056,-1.1727939885529688,-2.3016658081777375
2023,SE,FT,Data Scientist,75000,GBP,92280,GB,100,GB,M,2.0,27,-0.260811721990651,-0.31794570397701966,0.0020075034555387347,0.75,0.9996364180283883,0.02696352631561906,-0.7865444713648654,-1.1399627311769693
2023,SE,FT,Data Scientist,65000,GBP,79976,GB,100,GB,M,2.0,27,-0.2902065884556056,-0.31794570397701966,0.0016784045284012374,0.75,0.9995160286107354,0.031108014244300274,-0.9035897796036846,-1.423161581320093
2022,MI,FT,Business Intelligence Developer,15000,USD,15000,GH,100,GH,M,2.0,28,-0.4371809207803785,-1.7194157838369823,3.290989271374973e-05,0.5,0.991036454393373,0.13359171405222667,-1.488816320797781,-4.460306701554516
2023,SE,FT,Applied Data Scientist,60000,EUR,64781,DE,0,DE,L,2.0,18,-0.3049040216880829,-0.31794570397701966,0.0015138550648324885,0.75,0.9994320773652344,0.03369751820849782,-0.9621124337230942,-1.5825646464100838
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,2.0,74,0.18011127498366777,-0.31794570397701966,0.006943987362601198,0.75,0.9999595824109981,0.008990747712077552,0.9691351522174234,0.9598898708005605
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,2.0,74,-0.021537508965920684,-0.31794570397701966,0.004686368722437964,0.75,0.9999163561950326,0.012933700694261835,0.16620433769912332,0.27908026984369105
2023,SE,FT,Data Analyst,144100,USD,144100,US,100,US,M,2.0,74,-0.057693194717814825,-0.31794570397701966,0.0042815770420588425,0.75,0.9999014697424867,0.014037478648778978,0.022238608565375656,0.12381532224786665
2023,SE,FT,Data Analyst,89100,USD,89100,US,100,US,M,2.0,74,-0.21936496027506505,-0.31794570397701966,0.002471532942802606,0.75,0.9997423450506183,0.02269897602735579,-0.6215105867481302,-0.8020464323595345
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,2.0,74,0.06517734710569534,-0.31794570397701966,0.005657210557493582,0.75,0.9999407941773565,0.010881550439057515,0.5114879970036401,0.6042818820234694
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,2.0,74,-0.10119759708594761,-0.31794570397701966,0.003794510629895346,0.75,0.9998776271722565,0.01564387037718078,-0.15098844762807684,-0.08271487985993559
2023,MI,FT,Data Analytics Manager,177000,USD,177000,US,0,US,M,2.0,74,0.03901591595188576,-0.31794570397701966,0.00536431251234121,0.75,0.9999346910516419,0.011428632090381197,0.407317672671091,0.5122718061747494
2023,MI,FT,Data Analytics Manager,110000,USD,110000,US,0,US,M,2.0,74,-0.15792968936330995,-0.31794570397701966,0.003159349700519976,0.75,0.99983093011801,0.018387799742079405,-0.37688589252899796,-0.3931387092988308
2023,SE,FT,Research Engineer,140000,USD,140000,US,0,US,M,2.0,74,-0.06974508996844621,-0.31794570397701966,0.004146646481932468,0.75,0.9998956150965871,0.014448491638145685,-0.025749967812540235,0.06892874090315312
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,M,2.0,74,-0.18732455582826454,-0.31794570397701966,0.0028302507733824786,0.75,0.9997954363365634,0.020225861677088678,-0.4939312007678172,-0.5774892647406331
2023,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M,2.0,74,-0.05504765673596891,-0.31794570397701966,0.0043111959455012176,0.75,0.9999026889028072,0.013950366480347441,0.032772686306869386,0.13564275161220554
2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M,2.0,74,-0.14323225613083265,-0.31794570397701966,0.0033238991640887248,0.75,0.9998453089070771,0.017588583129730582,-0.31836323840958836,-0.30749688400047387
2023,SE,FT,Data Engineer,193600,USD,193600,US,0,US,M,2.0,74,0.08781139428371038,-0.31794570397701966,0.0059106167313894556,0.75,0.9999454096975576,0.010448809730465698,0.6016128843475309,0.6802074892103891
2023,SE,FT,Data Engineer,119700,USD,119700,US,0,US,M,2.0,74,-0.12941666889230402,-0.31794570397701966,0.0034785756598433486,0.75,0.999857215703644,0.016898171657213634,-0.2633519435373433,-0.23050639568573222
2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M,2.0,74,-0.2049614757072373,-0.31794570397701966,0.00263279141709998,0.75,0.9997684977416094,0.021516294371609315,-0.5641583857111088,-0.6977001005998724
2023,SE,FT,Data Analyst,81900,USD,81900,US,100,US,M,2.0,74,-0.24052926412983233,-0.31794570397701966,0.002234581715263608,0.75,0.9996950734155823,0.024693322753598573,-0.70578320868008,-0.9669169300223017
2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M,2.0,74,0.0008025895474448004,-0.31794570397701966,0.004936483907062463,0.75,0.9999239280559197,0.012334427478397107,0.255158771960626,0.36869751369603126
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,2.0,74,-0.09913995643340079,-0.31794570397701966,0.0038175475547949714,0.75,0.9998789412467365,0.015559654601093445,-0.14279527605135947,-0.0723955893557838
2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M,2.0,74,0.07722924235632672,-0.31794570397701966,0.005792141117619956,0.75,0.9999433215918803,0.010646764945159861,0.559476573381556,0.6451145528338231
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,2.0,74,-0.06974508996844621,-0.31794570397701966,0.004146646481932468,0.75,0.9998956150965871,0.014448491638145685,-0.025749967812540235,0.06892874090315312
2023,EX,FT,Head of Data Science,122000,EUR,131721,NL,50,NL,L,2.0,55,-0.12265584960536445,-0.31794570397701966,0.0035542684130849735,0.75,0.9998625475266399,0.016579687980708135,-0.23643152264241488,-0.1939859208710361
2023,SE,FT,Data Scientist,323300,USD,323300,US,0,US,M,2.0,74,0.46906281233417135,-0.31794570397701966,0.010179029816362798,0.75,0.9999804233846596,0.006257223620498504,2.1196905322050164,1.6247222299535025
2023,SE,FT,Data Scientist,184700,USD,184700,US,0,US,M,2.0,74,0.061649963129900794,-0.31794570397701966,0.005617718686237083,0.75,0.9999400224245505,0.010952239660881784,0.4974425600149818,0.5921507288101797
2023,MI,FT,ML Engineer,180000,USD,180000,US,0,US,M,2.0,74,0.047834375891372134,-0.31794570397701966,0.005463042190482458,0.75,0.9999368496707214,0.01123817914935483,0.44243126514273673,0.5438220361903535
2023,MI,FT,ML Engineer,120000,USD,120000,US,0,US,M,2.0,74,-0.12853482289835538,-0.31794570397701966,0.0034884486276574736,0.75,0.9998579285807796,0.016855938245990975,-0.25984058429017876,-0.22570101795645958
2023,SE,FT,Data Analyst,93918,USD,93918,US,0,US,M,2.0,74,-0.20520251361224992,-0.31794570397701966,0.0026300928058974526,0.75,0.9997680934556055,0.02153507158436817,-0.5651181572386671,-0.6993986085412011
2023,SE,FT,Data Analyst,51962,USD,51962,US,0,US,M,2.0,74,-0.3285316153526134,-0.31794570397701966,0.0012493253471993681,0.75,0.9992429985828161,0.03890282487458213,-1.056193452485457,-1.8708125211968702
2023,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,2.0,74,-0.04035022350349162,-0.31794570397701966,0.004475745409069966,0.75,0.9999090673157447,0.013485440287865011,0.09129534042627901,0.19996982919139158
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,2.0,74,-0.09913995643340079,-0.31794570397701966,0.0038175475547949714,0.75,0.9998789412467365,0.015559654601093445,-0.14279527605135947,-0.0723955893557838
2023,SE,FT,Data Engineer,242000,USD,242000,CA,0,CA,M,2.0,11,0.23008254797409056,-0.31794570397701966,0.007503455538734943,0.75,0.999965061176499,0.008359212060991973,1.1681121762234161,1.0945733033223055
2023,SE,FT,Data Engineer,134000,USD,134000,CA,0,CA,M,2.0,11,-0.08738200984741895,-0.31794570397701966,0.00394918712564997,0.75,0.9998860595467707,0.015095294764650128,-0.09597715275583178,-0.014531875172814039
2023,SE,FT,Data Strategist,104000,USD,104000,US,0,US,M,2.0,74,-0.1755666092422827,-0.31794570397701966,0.0029618903442374775,0.75,0.9998108650159028,0.019448244037761263,-0.4471130774722895,-0.5015081609417454
2023,SE,FT,Data Strategist,86000,USD,86000,US,0,US,M,2.0,74,-0.22847736887920095,-0.31794570397701966,0.002369512275389982,0.75,0.9997234429859475,0.023516750292564788,-0.6577946323021642,-0.8712412288291083
2023,SE,FT,Machine Learning Engineer,258800,USD,258800,GB,0,GB,M,2.0,27,0.2794659236352143,-0.31794570397701966,0.00805634173632594,0.75,0.9999694498516224,0.007816608180254375,1.3647482940646325,1.218193020932402
2023,SE,FT,Machine Learning Engineer,199200,USD,199200,GB,0,GB,M,2.0,27,0.10427251950408493,-0.31794570397701966,0.006094912130586454,0.75,0.9999484356545175,0.010155098821933177,0.6671582569612697,0.7334491027122123
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,2.0,74,0.10956359546777676,-0.31794570397701966,0.006154149937471203,0.75,0.9999493549899339,0.010064166891266846,0.6882264124442572,0.7502272940225804
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,2.0,74,-0.12265584960536445,-0.31794570397701966,0.0035542684130849735,0.75,0.9998625475266399,0.016579687980708135,-0.23643152264241488,-0.1939859208710361
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,2.0,74,-0.15792968936330995,-0.31794570397701966,0.003159349700519976,0.75,0.99983093011801,0.018387799742079405,-0.37688589252899796,-0.3931387092988308
2023,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M,2.0,74,-0.21671942229321914,-0.31794570397701966,0.002501151846244981,0.75,0.9997474704420711,0.022472101474492332,-0.6109765090066365,-0.7824332749709284
2023,SE,FT,Research Engineer,141100,USD,141100,US,0,US,M,2.0,74,-0.0665116546573012,-0.31794570397701966,0.004182847363917593,0.75,0.999897236048941,0.014335876034918552,-0.012874983906270118,0.08381942020962027
2023,SE,FT,Research Engineer,94100,USD,94100,US,0,US,M,2.0,74,-0.20466752704258775,-0.31794570397701966,0.002636082406371355,0.75,0.9997689893443283,0.021493439590261173,-0.5629879326287206,-0.6956308662815441
2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,2.0,74,0.13601897528623588,-0.31794570397701966,0.006450338971894952,0.75,0.9999536026737121,0.009632886372423427,0.7935671898591945,0.831805057618728
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,2.0,74,0.003742076193940259,-0.31794570397701966,0.004969393799776212,0.75,0.9999248472422678,0.01225968464224914,0.26686330278450787,0.38016162003336373
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,2.0,74,0.06517734710569534,-0.31794570397701966,0.005657210557493582,0.75,0.9999407941773565,0.010881550439057515,0.5114879970036401,0.6042818820234694
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,2.0,74,-0.10119759708594761,-0.31794570397701966,0.003794510629895346,0.75,0.9998776271722565,0.01564387037718078,-0.15098844762807684,-0.08271487985993559
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,2.0,74,-0.06974508996844621,-0.31794570397701966,0.004146646481932468,0.75,0.9998956150965871,0.014448491638145685,-0.025749967812540235,0.06892874090315312
2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M,2.0,74,-0.11089790301938263,-0.31794570397701966,0.0036859079839399725,0.75,0.9998711344816646,0.016053486548066726,-0.18961339934688717,-0.1321712813336474
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,2.0,74,0.01843950942641755,-0.31794570397701966,0.0051339432633449615,0.75,0.9999292025191346,0.011899157509977703,0.32538595690391753,0.43640263704575283
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,2.0,74,-0.09913995643340079,-0.31794570397701966,0.0038175475547949714,0.75,0.9998789412467365,0.015559654601093445,-0.14279527605135947,-0.0723955893557838
2023,MI,FT,Data Engineer,85000,GBP,104584,GB,100,GB,M,2.0,27,-0.2314168555256964,-0.31794570397701966,0.0023366023826762324,0.75,0.9997169002635855,0.023793262226273336,-0.6694991631260461,-0.8941254901217562
2023,MI,FT,Data Engineer,75000,GBP,92280,GB,100,GB,M,2.0,27,-0.260811721990651,-0.31794570397701966,0.0020075034555387347,0.75,0.9996364180283883,0.02696352631561906,-0.7865444713648654,-1.1399627311769693
2023,SE,FT,Analytics Engineer,208500,USD,208500,US,0,US,M,2.0,74,0.1316097453164927,-0.31794570397701966,0.0064009741328243264,0.75,0.9999529327321909,0.00970218121303224,0.7760103936233717,0.818468260736206
2023,SE,FT,Analytics Engineer,165000,USD,165000,US,0,US,M,2.0,74,0.003742076193940259,-0.31794570397701966,0.004969393799776212,0.75,0.9999248472422678,0.01225968464224914,0.26686330278450787,0.38016162003336373
2023,SE,FT,Data Engineer,72000,EUR,77737,DE,50,DE,L,2.0,18,-0.2696301819301374,-0.31794570397701966,0.0019087737773974857,0.75,0.9996055066120939,0.028086138053837025,-0.8216580638365111,-1.2205177771885132
2023,SE,FT,Data Engineer,80000,EUR,86374,DE,100,SE,L,2.0,68,-0.2461142887581737,-0.31794570397701966,0.0021720529191074835,0.75,0.9996804244299942,0.025279418732773475,-0.7280218172454557,-1.0129841930498245
2023,SE,FT,Business Intelligence Developer,169000,USD,169000,US,0,US,M,2.0,74,0.015500022779922093,-0.31794570397701966,0.005101033370631211,0.75,0.9999283622906034,0.011969556668129532,0.3136814260800356,0.4252954390609246
2023,SE,FT,Business Intelligence Developer,110600,USD,110600,US,0,US,M,2.0,74,-0.15616599737541267,-0.31794570397701966,0.003179095636148226,0.75,0.9998327590762893,0.018288080213484027,-0.36986317403466884,-0.3826469012160866
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,2.0,74,0.06517734710569534,-0.31794570397701966,0.005657210557493582,0.75,0.9999407941773565,0.010881550439057515,0.5114879970036401,0.6042818820234694
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,2.0,74,-0.10119759708594761,-0.31794570397701966,0.003794510629895346,0.75,0.9998776271722565,0.01564387037718078,-0.15098844762807684,-0.08271487985993559
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,2.0,74,0.18011127498366777,-0.31794570397701966,0.006943987362601198,0.75,0.9999595824109981,0.008990747712077552,0.9691351522174234,0.9598898708005605
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,2.0,74,-0.021537508965920684,-0.31794570397701966,0.004686368722437964,0.75,0.9999163561950326,0.012933700694261835,0.16620433769912332,0.27908026984369105
2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,2.0,74,0.4270281532892863,-0.31794570397701966,0.009708418350556176,0.75,0.999978569571729,0.006546785262924297,1.952315741423505,1.5424865455837948
2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,2.0,74,-0.06386611667545529,-0.31794570397701966,0.004212466267359968,0.75,0.9998985343648593,0.014245033345212045,-0.002340906164776385,0.09591178442799406
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,2.0,74,0.18011127498366777,-0.31794570397701966,0.006943987362601198,0.75,0.9999595824109981,0.008990747712077552,0.9691351522174234,0.9598898708005605
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,2.0,74,-0.021537508965920684,-0.31794570397701966,0.004686368722437964,0.75,0.9999163561950326,0.012933700694261835,0.16620433769912332,0.27908026984369105
2023,SE,FT,Data Analyst,204500,USD,204500,US,0,US,M,2.0,74,0.11985179873051087,-0.31794570397701966,0.0062693345619693275,0.75,0.999951073598874,0.009891936537361966,0.729192270327844,0.7824019477953378
2023,SE,FT,Data Analyst,138900,USD,138900,US,0,US,M,2.0,74,-0.07297852527959121,-0.31794570397701966,0.004110445599947344,0.75,0.9998939554893626,0.014562890366846512,-0.03862495171881035,0.053913963095376036
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,2.0,74,0.06517734710569534,-0.31794570397701966,0.005657210557493582,0.75,0.9999407941773565,0.010881550439057515,0.5114879970036401,0.6042818820234694
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,2.0,74,-0.10119759708594761,-0.31794570397701966,0.003794510629895346,0.75,0.9998776271722565,0.01564387037718078,-0.15098844762807684,-0.08271487985993559
2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,2.0,74,0.46906281233417135,-0.31794570397701966,0.010179029816362798,0.75,0.9999804233846596,0.006257223620498504,2.1196905322050164,1.6247222299535025
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,2.0,74,0.061649963129900794,-0.31794570397701966,0.005617718686237083,0.75,0.9999400224245505,0.010952239660881784,0.4974425600149818,0.5921507288101797
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,2.0,74,0.24624972452981558,-0.31794570397701966,0.007684459948660566,0.75,0.9999665966824196,0.00817346434379206,1.2324870957547667,1.1360165174514458
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,2.0,74,0.02490638004870756,-0.31794570397701966,0.005206345027315211,0.75,0.9999309997722525,0.01174715686724313,0.3511359247164577,0.4605974568135063
2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M,2.0,74,0.11985179873051087,-0.31794570397701966,0.0062693345619693275,0.75,0.999951073598874,0.009891936537361966,0.729192270327844,0.7824019477953378
2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M,2.0,74,-0.0632782193461562,-0.31794570397701966,0.004219048245902718,0.75,0.9998988195375536,0.01422500219356168,0.0,0.09858798224005978
2023,MI,FT,Machine Learning Software Engineer,2000000,INR,24322,IN,50,IN,L,2.0,38,5.397700072513106,-0.31794570397701966,0.065359046929507,0.75,0.9999994884342676,0.0010114994825512617,21.74467736460784,4.769100558185951
2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M,2.0,74,-0.08444252320092349,-0.31794570397701966,0.00398209701836372,0.75,0.999887741018431,0.014983502963557674,-0.08427262193194986,-0.0003509197199633228
2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M,2.0,74,-0.15792968936330995,-0.31794570397701966,0.003159349700519976,0.75,0.99983093011801,0.018387799742079405,-0.37688589252899796,-0.3931387092988308
2023,SE,FT,Machine Learning Scientist,180514,USD,180514,GB,100,GB,M,2.0,27,0.0493452720276708,-0.31794570397701966,0.005479957875337326,0.75,0.9999372087564851,0.011206183306083568,0.4484473939862121,0.5491718700564009
2023,SE,FT,Machine Learning Scientist,108308,USD,108308,GB,100,GB,M,2.0,27,-0.16290330076918028,-0.31794570397701966,0.0031036661620483116,0.75,0.9998256077907886,0.018674956647346135,-0.3966899586830062,-0.42305438602155404
2023,SE,FT,BI Analyst,118800,USD,118800,US,100,US,M,2.0,74,-0.13206220687414993,-0.31794570397701966,0.0034489567564009735,0.75,0.999855044582677,0.017026151137969323,-0.27388602127883704,-0.2449992219717511
2023,SE,FT,BI Analyst,75000,USD,75000,US,100,US,M,2.0,74,-0.260811721990651,-0.31794570397701966,0.0020075034555387347,0.75,0.9996364180283883,0.02696352631561906,-0.7865444713648654,-1.1399627311769693
2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M,2.0,74,-0.05504765673596891,-0.31794570397701966,0.0043111959455012176,0.75,0.9999026889028072,0.013950366480347441,0.032772686306869386,0.13564275161220554
2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M,2.0,74,-0.09913995643340079,-0.31794570397701966,0.0038175475547949714,0.75,0.9998789412467365,0.015559654601093445,-0.14279527605135947,-0.0723955893557838
2023,SE,FT,Data Engineer,180514,USD,180514,GB,100,GB,M,2.0,27,0.0493452720276708,-0.31794570397701966,0.005479957875337326,0.75,0.9999372087564851,0.011206183306083568,0.4484473939862121,0.5491718700564009
2023,SE,FT,Data Engineer,108308,USD,108308,GB,100,GB,M,2.0,27,-0.16290330076918028,-0.31794570397701966,0.0031036661620483116,0.75,0.9998256077907886,0.018674956647346135,-0.3966899586830062,-0.42305438602155404
2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M,2.0,74,0.08781139428371038,-0.31794570397701966,0.0059106167313894556,0.75,0.9999454096975576,0.010448809730465698,0.6016128843475309,0.6802074892103891
2023,SE,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M,2.0,74,-0.12941666889230402,-0.31794570397701966,0.0034785756598433486,0.75,0.999857215703644,0.016898171657213634,-0.2633519435373433,-0.23050639568573222
2023,SE,FT,BI Analyst,130800,USD,130800,US,100,US,M,2.0,74,-0.09678836711620442,-0.31794570397701966,0.003843875468965971,0.75,0.9998804172943877,0.015464511346991944,-0.13343165139225394,-0.060673741585918366
2023,SE,FT,BI Analyst,87200,USD,87200,US,100,US,M,2.0,74,-0.22494998490340642,-0.31794570397701966,0.0024090041466464816,0.75,0.9997309992231672,0.023193300589776002,-0.6437491953135058,-0.8441482888069197
2023,SE,FT,Data Engineer,215000,USD,215000,US,100,US,M,2.0,74,0.15071640851871318,-0.31794570397701966,0.0066148884354637,0.75,0.9999557354540715,0.009408885827086448,0.8520898439786041,0.8755451667652054
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,2.0,74,-0.04035022350349162,-0.31794570397701966,0.004475745409069966,0.75,0.9999090673157447,0.013485440287865011,0.09129534042627901,0.19996982919139158
2023,EX,FT,Business Intelligence Engineer,247500,USD,247500,US,0,US,M,2.0,74,0.24624972452981558,-0.31794570397701966,0.007684459948660566,0.75,0.9999665966824196,0.00817346434379206,1.2324870957547667,1.1360165174514458
2023,EX,FT,Business Intelligence Engineer,172200,USD,172200,US,0,US,M,2.0,74,0.02490638004870756,-0.31794570397701966,0.005206345027315211,0.75,0.9999309997722525,0.01174715686724313,0.3511359247164577,0.4605974568135063
2023,MI,FT,Data Scientist,50000,GBP,61520,GB,100,GB,M,2.0,27,-0.3342988881530375,-0.31794570397701966,0.0011847561376949912,0.75,0.9991824977586792,0.04042692385931616,-1.0791577419619134,-1.9483446330974084
2023,MI,FT,Data Scientist,40000,GBP,49216,GB,100,GB,M,2.0,27,-0.363693754617992,-0.31794570397701966,0.0008556572105574935,0.75,0.9987235329061797,0.050510442676730036,-1.1962030502007328,-2.401159595962403
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,2.0,74,0.11985179873051087,-0.31794570397701966,0.0062693345619693275,0.75,0.999951073598874,0.009891936537361966,0.729192270327844,0.7824019477953378
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,2.0,74,-0.0632782193461562,-0.31794570397701966,0.004219048245902718,0.75,0.9998988195375536,0.01422500219356168,0.0,0.09858798224005978
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,2.0,74,0.015500022779922093,-0.31794570397701966,0.005101033370631211,0.75,0.9999283622906034,0.011969556668129532,0.3136814260800356,0.4252954390609246
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,2.0,74,-0.15616599737541267,-0.31794570397701966,0.003179095636148226,0.75,0.9998327590762893,0.018288080213484027,-0.36986317403466884,-0.3826469012160866
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,2.0,74,0.11985179873051087,-0.31794570397701966,0.0062693345619693275,0.75,0.999951073598874,0.009891936537361966,0.729192270327844,0.7824019477953378
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,2.0,74,-0.0632782193461562,-0.31794570397701966,0.004219048245902718,0.75,0.9998988195375536,0.01422500219356168,0.0,0.09858798224005978
2023,SE,FT,ML Engineer,238000,USD,238000,US,100,US,M,2.0,74,0.21832460138810872,-0.31794570397701966,0.007371815967879945,0.75,0.9999638769574055,0.008499692954137947,1.1212940529278883,1.0638029650260126
2023,SE,FT,ML Engineer,173000,USD,173000,US,100,US,M,2.0,74,0.027257969365903925,-0.31794570397701966,0.005232672941486211,0.75,0.9999316363838641,0.011692842198870273,0.3604995493755633,0.4693147154096421
2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,0,US,M,2.0,74,0.18011127498366777,-0.31794570397701966,0.006943987362601198,0.75,0.9999595824109981,0.008990747712077552,0.9691351522174234,0.9598898708005605
2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,0,US,M,2.0,74,-0.021537508965920684,-0.31794570397701966,0.004686368722437964,0.75,0.9999163561950326,0.012933700694261835,0.16620433769912332,0.27908026984369105
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,2.0,74,0.11985179873051087,-0.31794570397701966,0.0062693345619693275,0.75,0.999951073598874,0.009891936537361966,0.729192270327844,0.7824019477953378
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,2.0,74,-0.0632782193461562,-0.31794570397701966,0.004219048245902718,0.75,0.9998988195375536,0.01422500219356168,0.0,0.09858798224005978
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,2.0,74,0.18011127498366777,-0.31794570397701966,0.006943987362601198,0.75,0.9999595824109981,0.008990747712077552,0.9691351522174234,0.9598898708005605
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,2.0,74,-0.021537508965920684,-0.31794570397701966,0.004686368722437964,0.75,0.9999163561950326,0.012933700694261835,0.16620433769912332,0.27908026984369105
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,2.0,74,0.06517734710569534,-0.31794570397701966,0.005657210557493582,0.75,0.9999407941773565,0.010881550439057515,0.5114879970036401,0.6042818820234694
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,2.0,74,-0.10119759708594761,-0.31794570397701966,0.003794510629895346,0.75,0.9998776271722565,0.01564387037718078,-0.15098844762807684,-0.08271487985993559
2023,EX,FT,Data Engineer,205785,USD,205785,GB,100,GB,M,2.0,27,0.12362903907125754,-0.31794570397701966,0.0063116237741064965,0.75,0.999951682677181,0.009830173501741804,0.7442325924365322,0.7940688965923415
2023,EX,FT,Data Engineer,123471,USD,123471,GB,100,GB,M,2.0,27,-0.11833186474836964,-0.31794570397701966,0.0036026788652668987,0.75,0.9998658025047023,0.016382215406589504,-0.21921415780048456,-0.1710079984784165
